design,design_name,config,flow_status,total_runtime,routed_runtime,(Cell/mm^2)/Core_Util,DIEAREA_mm^2,CellPer_mm^2,OpenDP_Util,Final_Util,Peak_Memory_Usage_MB,synth_cell_count,tritonRoute_violations,Short_violations,MetSpc_violations,OffGrid_violations,MinHole_violations,Other_violations,Magic_violations,pin_antenna_violations,net_antenna_violations,lvs_total_errors,cvc_total_errors,klayout_violations,wire_length,vias,wns,pl_wns,optimized_wns,fastroute_wns,spef_wns,tns,pl_tns,optimized_tns,fastroute_tns,spef_tns,HPWL,routing_layer1_pct,routing_layer2_pct,routing_layer3_pct,routing_layer4_pct,routing_layer5_pct,routing_layer6_pct,wires_count,wire_bits,public_wires_count,public_wire_bits,memories_count,memory_bits,processes_count,cells_pre_abc,AND,DFF,NAND,NOR,OR,XOR,XNOR,MUX,inputs,outputs,level,DecapCells,WelltapCells,DiodeCells,FillCells,NonPhysCells,TotalCells,CoreArea_um^2,power_slowest_internal_uW,power_slowest_switching_uW,power_slowest_leakage_uW,power_typical_internal_uW,power_typical_switching_uW,power_typical_leakage_uW,power_fastest_internal_uW,power_fastest_switching_uW,power_fastest_leakage_uW,critical_path_ns,suggested_clock_period,suggested_clock_frequency,CLOCK_PERIOD,FP_ASPECT_RATIO,FP_CORE_UTIL,FP_PDN_HPITCH,FP_PDN_VPITCH,GRT_ADJUSTMENT,GRT_REPAIR_ANTENNAS,PL_TARGET_DENSITY,RUN_HEURISTIC_DIODE_INSERTION,STD_CELL_LIBRARY,SYNTH_MAX_FANOUT,SYNTH_STRATEGY
/home/hosni/OpenFPGA/erc-fixes/clear/openlane/bottom_right_tile,bottom_right_tile,23_04_16_15_50,flow completed,0h1m48s0ms,0h1m14s0ms,38692.810457516345,0.034425,19346.405228758173,21.86,37.0,554.02,458,0,0,0,0,0,0,0,0,0,0,-1,-1,41595,5520,0.0,0.0,-1,0.0,0.0,0.0,0.0,-1,0.0,0.0,22281970.0,0.0,33.18,29.74,18.65,7.99,-1,1058,1909,1058,1909,0,0,0,342,0,0,0,0,0,0,0,0,-1,-1,-1,1489,387,472,848,666,3862,27188.576,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.4299999999999997,200.0,5.0,200,1,50,153.18,50,0.3,1,0.60,1,sky130_fd_sc_hd,10,AREA 0
